detuning(MHz),scaled_dimer_transfer
-4.00256378637864,0.00259782344444843
-4.00255178517852,0.00260225059987108
-4.0025397839784,0.00260667970892286
-4.00252778277828,0.00261111076238888
-4.00251578157816,0.002615543751042
-4.00250378037804,0.0026199786656428
-4.0024917791779195,0.00262441549693967
-4.0024797779778,0.00262885423566881
-4.00246777677768,0.00263329487255426
-4.00245577557756,0.00263773739830791
-4.00244377437744,0.00264218180362975
-4.00243177317732,0.00264662807920714
-4.0024197719772,0.00265107621571594
-4.00240777077708,0.00265552620381981
-4.002395769576959,0.00265997803417039
-4.0023837683768395,0.0026644316974074
-4.00237176717672,0.0026688871841586
-4.0023597659766,0.00267334448503985
-4.00234776477648,0.00267780359065513
-4.00233576357636,0.00268226449159657
-4.00232376237624,0.00268672717844465
-4.00231176117612,0.00269119164176755
-4.002299759976,0.0026956578721222
-4.00228775877588,0.0027001258600536
-4.00227575757576,0.00270459559609509
-4.0022637563756405,0.00270906707076829
-4.002251755175521,0.0027135402745832
-4.0022397539754,0.00271801519803819
-4.00222775277528,0.00272249183162004
-4.00221575157516,0.00272697016580414
-4.00220375037504,0.00273145019105383
-4.00219174917492,0.00273593189782149
-4.0021797479748,0.00274041527654781
-4.00216774677468,0.00274490031766208
-4.00215574557456,0.00274938701158214
-4.00214374437444,0.00275387534871448
-4.00213174317432,0.0027583653194542
-4.0021197419742,0.00276285691418511
-4.00210774077408,0.0027673501232797
-4.00209573957396,0.00277184493709937
-4.00208373837384,0.00277634134599377
-4.00207173717372,0.00278083934030187
-4.002059735973599,0.00278533891035127
-4.0020477347734795,0.00278984004645844
-4.00203573357336,0.00279434273892873
-4.00202373237324,0.00279884697805641
-4.00201173117312,0.00280335275412468
-4.001999729973,0.00280786005740572
-4.00198772877288,0.00281236887816072
-4.00197572757276,0.00281687920664007
-4.00196372637264,0.0028213910330827
-4.00195172517252,0.00282590434771718
-4.0019397239724,0.00283041914076101
-4.0019277227722805,0.00283493540242084
-4.00191572157216,0.00283945312289253
-4.00190372037204,0.00284397229236114
-4.00189171917192,0.00284849290100099
-4.0018797179718,0.00285301493897567
-4.00186771677168,0.00285753839643809
-4.00185571557156,0.00286206326353065
-4.00184371437144,0.00286658953038464
-4.00183171317132,0.00287111718712123
-4.0018197119712005,0.00287564622385089
-4.00180771077108,0.00288017663067351
-4.00179570957096,0.00288470839767853
-4.00178370837084,0.00288924151494487
-4.00177170717072,0.00289377597254103
-4.0017597059706,0.00289831176052509
-4.00174770477048,0.00290284886894494
-4.00173570357036,0.00290738728783758
-4.001723702370239,0.00291192700723023
-4.0017117011701195,0.00291646801713965
-4.00169969997,0.00292101030757233
-4.00168769876988,0.00292555386852457
-4.00167569756976,0.00293009868998245
-4.00166369636964,0.00293464476192189
-4.00165169516952,0.00293919207430872
-4.0016396939694,0.00294374061709864
-4.00162769276928,0.00294829038023747
-4.00161569156916,0.00295284135366048
-4.0016036903690395,0.00295739352729346
-4.00159168916892,0.00296194689105207
-4.0015796879688,0.00296650143484202
-4.00156768676868,0.00297105714855912
-4.00155568556856,0.00297561402208931
-4.00154368436844,0.0029801720453087
-4.00153168316832,0.0029847312080836
-4.0015196819682,0.00298929150027051
-4.00150768076808,0.0029938529117164
-4.00149567956796,0.002998415432258
-4.0014836783678405,0.00300297905172287
-4.001471677167721,0.00300754375992877
-4.0014596759676,0.00301210954668385
-4.00144767476748,0.00301667640178666
-4.00143567356736,0.00302124431502623
-4.00142367236724,0.00302581327618206
-4.00141167116712,0.00303038327502417
-4.001399669967,0.00303495430131314
-4.00138766876688,0.00303952634480032
-4.0013756675667596,0.00304409939522713
-4.00136366636664,0.00304867344232617
-4.00135166516652,0.00305324847582056
-4.0013396639664,0.00305782448542415
-4.00132766276628,0.00306240146084151
-4.00131566156616,0.00306697939176802
-4.00130366036604,0.00307155826788985
-4.00129165916592,0.00307613807888405
-4.001279657965799,0.00308071881441871
-4.0012676567656795,0.00308530046415232
-4.00125565556556,0.00308988301773484
-4.00124365436544,0.00309446646480704
-4.00123165316532,0.00309905079500073
-4.0012196519652,0.00310363599793872
-4.00120765076508,0.00310822206323496
-4.00119564956496,0.00311280898049449
-4.00118364836484,0.0031173967393135
-4.00117164716472,0.00312198532927938
-4.0011596459646,0.00312657473997091
-4.0011476447644805,0.00313116496095758
-4.001135643564361,0.00313575598180074
-4.00112364236424,0.00314034779205283
-4.00111164116412,0.00314494038125769
-4.001099639964,0.00314953373895053
-4.00108763876388,0.00315412785465798
-4.00107563756376,0.00315872271789814
-4.00106363636364,0.00316331831818059
-4.00105163516352,0.00316791464500645
-4.0010396339634005,0.00317251168786858
-4.00102763276328,0.00317710943625088
-4.00101563156316,0.00318170787962944
-4.00100363036304,0.00318630700747181
-4.00099162916292,0.00319090680923726
-4.0009796279628,0.00319550727437679
-4.00096762676268,0.00320010839233316
-4.00095562556256,0.00320471015254093
-4.000943624362439,0.00320931254442651
-4.0009316231623195,0.00321391555740818
-4.0009196219622,0.00321851918089628
-4.00090762076208,0.00322312340429259
-4.00089561956196,0.00322772821699139
-4.00088361836184,0.00323233360837879
-4.00087161716172,0.00323693956783293
-4.0008596159616,0.00324154608472406
-4.00084761476148,0.00324615314841452
-4.00083561356136,0.00325076074825884
-4.00082361236124,0.00325536887360368
-4.00081161116112,0.00325997751378815
-4.000799609961,0.00326458665814305
-4.00078760876088,0.00326919629599203
-4.00077560756076,0.00327380641665086
-4.00076360636064,0.00327841700942771
-4.00075160516052,0.00328302806362311
-4.0007396039604,0.00328763956853004
-4.00072760276028,0.00329225151343397
-4.00071560156016,0.00329686388761283
-4.0007036003600405,0.00330147668033712
-4.000691599159921,0.0033060898808701
-4.0006795979598,0.00331070347846708
-4.00066759675968,0.00331531746237657
-4.00065559555956,0.00331993182183957
-4.00064359435944,0.00332454654608982
-4.00063159315932,0.00332916162435379
-4.0006195919592,0.00333377704585076
-4.00060759075908,0.00333839279979282
-4.0005955895589596,0.00334300887538493
-4.00058358835884,0.00334762526182494
-4.00057158715872,0.00335224194830383
-4.0005595859586,0.003356858924005
-4.00054758475848,0.00336147617810538
-4.00053558355836,0.00336609369977479
-4.00052358235824,0.0033707114781761
-4.00051158115812,0.00337532950246533
-4.000499579958,0.00337994776179161
-4.0004875787578795,0.00338456624529729
-4.00047557755776,0.00338918494211792
-4.00046357635764,0.00339380384138232
-4.00045157515752,0.00339842293221279
-4.0004395739574,0.00340304220372441
-4.00042757275728,0.00340766164502618
-4.00041557155716,0.00341228124522032
-4.00040357035704,0.0034169009934025
-4.00039156915692,0.00342152087866185
-4.0003795679568,0.00342614089008103
-4.0003675667566805,0.00343076101673626
-4.000355565556561,0.00343538124769732
-4.00034356435644,0.00344000157202782
-4.00033156315632,0.00344462197878449
-4.0003195619562,0.00344924245701829
-4.00030756075608,0.00345386299577374
-4.00029555955596,0.00345848358408913
-4.00028355835584,0.00346310421099656
-4.00027155715572,0.00346772486552198
-4.0002595559556,0.00347234553668523
-4.00024755475548,0.00347696621350006
-4.00023555355536,0.00348158688497417
-4.00022355235524,0.00348620754010946
-4.00021155115512,0.00349082816790131
-4.000199549955,0.00349544875733969
-4.00018754875488,0.00350006929740853
-4.000175547554759,0.00350468977708588
-4.000163546354639,0.00350931018534399
-4.0001515451545195,0.00351393051114931
-4.0001395439544,0.00351855074346255
-4.00012754275428,0.00352317087123872
-4.00011554155416,0.00352779088342716
-4.00010354035404,0.00353241076897175
-4.00009153915392,0.00353703051681026
-4.0000795379538,0.00354165011587541
-4.00006753675368,0.00354626955509424
-4.00005553555356,0.0035508888233883
-4.00004353435344,0.00355550790967371
-4.0000315331533205,0.00356012680286117
-4.000019531953201,0.00356474549185602
-4.00000753075308,0.00356936396555827
-3.99999552955296,0.00357398221286262
-3.99998352835284,0.00357860022265872
-3.99997152715272,0.00358321798383046
-3.9999595259525997,0.00358783548525706
-3.99994752475248,0.00359245271581246
-3.99993552355236,0.00359706966436547
-3.99992352235224,0.00360168631977985
-3.99991152115212,0.00360630267091432
-3.999899519952,0.00361091870662261
-3.9998875187518803,0.00361553441575352
-3.9998755175517604,0.0036201497871511
-3.99986351635164,0.00362476480965398
-3.9998515151515197,0.00362937947209651
-3.9998395139514,0.00363399376330805
-3.99982751275128,0.0036386076721132
-3.99981551155116,0.00364322118733184
-3.99980351035104,0.00364783429777918
-3.99979150915092,0.00365244699226576
-3.9997795079508,0.00365705925959753
-3.99976750675068,0.00366167108857587
-3.99975550555056,0.0036662824679978
-3.99974350435044,0.00367089338665533
-3.9997315031503202,0.00367550383333654
-3.9997195019502003,0.00368011379682491
-3.9997075007500804,0.00368472326589956
-3.9996954995499596,0.00368933222933527
-3.9996834983498397,0.0036939406759025
-3.99967149714972,0.00369854859436749
-3.9996594959496,0.00370315597349223
-3.99964749474948,0.00370776280203452
-3.99963549354936,0.00371236906874822
-3.99962349234924,0.00371697476238254
-3.99961149114912,0.00372157987168316
-3.999599489949,0.00372618438539154
-3.99958748874888,0.00373078829224517
-3.99957548754876,0.00373539158097758
-3.9995634863486402,0.00373999424031839
-3.9995514851485203,0.00374459625899336
-3.9995394839484,0.0037491976257244
-3.9995274827482796,0.00375379832922963
-3.9995154815481597,0.00375839835822361
-3.99950348034804,0.00376299770141663
-3.99949147914792,0.00376759634751584
-3.9994794779478,0.00377219428522459
-3.99946747674768,0.00377679150324261
-3.99945547554756,0.00378138799026608
-3.99944347434744,0.00378598373498767
-3.99943147314732,0.00379057872609655
-3.9994194719472,0.00379517295227847
-3.99940747074708,0.00379976640221594
-3.9993954695469602,0.00380435906458757
-3.99938346834684,0.00380895092806919
-3.99937146714672,0.00381354198133316
-3.9993594659465996,0.00381813221304861
-3.9993474647464797,0.00382272161188145
-3.99933546354636,0.00382731016649443
-3.99932346234624,0.00383189786554715
-3.99931146114612,0.00383648469769617
-3.999299459946,0.00384107065159496
-3.99928745874588,0.00384565571589418
-3.9992754575457603,0.00385023987924097
-3.99926345634564,0.0038548231302801
-3.99925145514552,0.00385940545765326
-3.9992394539454,0.00386398684999927
-3.9992274527452802,0.00386856729595418
-3.99921545154516,0.00387314678415123
-3.99920345034504,0.00387772530322095
-3.99919144914492,0.00388230284179118
-3.9991794479447997,0.0038868793884871
-3.99916744674468,0.00389145493193145
-3.99915544554456,0.00389602946074388
-3.99914344434444,0.00390060296354204
-3.99913144314432,0.00390517542894089
-3.9991194419442,0.00390974684555296
-3.9991074407440803,0.00391431720198835
-3.99909543954396,0.0039188864868548
-3.99908343834384,0.00392345468875771
-3.99907143714372,0.00392802179630018
-3.9990594359436,0.00393258779808308
-3.99904743474348,0.00393715268270522
-3.99903543354336,0.00394171643876271
-3.99902343234324,0.00394627905485006
-3.9990114311431197,0.00395084051955952
-3.998999429943,0.00395540082148127
-3.99898742874288,0.0039599599492035
-3.99897542754276,0.00396451789131239
-3.99896342634264,0.00396907463639222
-3.99895142514252,0.00397363017302537
-3.9989394239424003,0.00397818448979235
-3.99892742274228,0.00398273757527206
-3.99891542154216,0.00398728941804107
-3.9989034203420397,0.00399184000667478
-3.99889141914192,0.00399638932974669
-3.9988794179418,0.00400093737582867
-3.99886741674168,0.00400548413349097
-3.99885541554156,0.00401002959130226
-3.9988434143414398,0.00401457373782969
-3.99883141314132,0.00401911656163893
-3.9988194119412,0.00402365805129436
-3.99880741074108,0.00402819819535842
-3.99879540954096,0.00403273698239271
-3.9987834083408402,0.00403727440095734
-3.9987714071407203,0.00404181043961111
-3.9987594059406004,0.00404634508691158
-3.9987474047404796,0.00405087833141512
-3.9987354035403597,0.00405541016167691
-3.99872340234024,0.004059940566251
-3.99871140114012,0.00406446953369037
-3.99869939994,0.00406899705254712
-3.99868739873988,0.00407352311137182
-3.99867539753976,0.00407804769871461
-3.99866339633964,0.00408257080312451
-3.99865139513952,0.00408709241314967
-3.9986393939394,0.00409161251733741
-3.99862739273928,0.00409613110423421
-3.9986153915391602,0.00410064816238582
-3.9986033903390403,0.00410516368033727
-3.9985913891389204,0.00410967764663288
-3.9985793879387996,0.00411419004981653
-3.9985673867386797,0.00411870087843097
-3.99855538553856,0.00412321012101891
-3.99854338433844,0.00412771776612237
-3.99853138313832,0.0041322238022829
-3.9985193819382,0.0041367282180416
-3.99850738073808,0.00414123100193919
-3.99849537953796,0.00414573214251602
-3.99848337833784,0.00415023162831213
-3.99847137713772,0.00415472944786729
-3.9984593759376,0.0041592255897212
-3.9984473747374802,0.00416372004241288
-3.9984353735373603,0.00416821279448166
-3.99842337233724,0.00417270383446665
-3.9984113711371196,0.00417719315090685
-3.9983993699369997,0.00418168073234124
-3.99838736873688,0.00418616656730882
-3.99837536753676,0.00419065064434863
-3.99836336633664,0.00419513295199983
-3.99835136513652,0.00419961347880167
-3.9983393639364,0.00420409221329378
-3.99832736273628,0.0042085691440155
-3.99831536153616,0.00421304425950691
-3.99830336033604,0.00421751754830825
-3.99829135913592,0.00422198899896006
-3.9982793579358002,0.00422645860000331
-3.99826735673568,0.00423092633997935
-3.99825535553556,0.00423539220743
-3.9982433543354396,0.0042398561908976
-3.9982313531353197,0.00424431827892521
-3.9982193519352,0.00424877846005592
-3.99820735073508,0.004253236722834
-3.99819534953496,0.0042576930558042
-3.99818334833484,0.00426214744751199
-3.99817134713472,0.00426659988650357
-3.9981593459346003,0.00427105036132594
-3.99814734473448,0.00427549886052694
-3.99813534353436,0.00427994537265527
-3.99812334233424,0.00428438988626055
-3.99811134113412,0.00428883238989353
-3.998099339934,0.00429327287210542
-3.99808733873388,0.00429771132144901
-3.99807533753376,0.00430214772647798
-3.9980633363336398,0.00430658207574712
-3.99805133513352,0.00431101435781242
-3.9980393339334,0.00431544456123102
-3.99802733273328,0.00431987267456133
-3.99801533153316,0.00432429868636304
-3.9980033303330402,0.00432872258519717
-3.9979913291329203,0.00433314435962627
-3.9979793279328,0.00433756399821377
-3.99796732673268,0.0043419814895251
-3.9979553255325597,0.00434639682212696
-3.99794332433244,0.00435080998458761
-3.99793132313232,0.00435522096547689
-3.9979193219322,0.00435962975336623
-3.99790732073208,0.00436403633682871
-3.9978953195319598,0.00436844070443914
-3.99788331833184,0.00437284284477402
-3.99787131713172,0.00437724274641184
-3.9978593159316,0.00438164039793237
-3.99784731473148,0.00438603578791776
-3.9978353135313602,0.0043904289049519
-3.9978233123312403,0.0043948197376206
-3.99781131113112,0.00439920827451168
-3.997799309931,0.00440359450421496
-3.9977873087308797,0.00440797841532234
-3.99777530753076,0.00441235999642783
-3.99776330633064,0.00441673923612774
